,Close_NVDA,High_NVDA,Low_NVDA,Open_NVDA,Volume_NVDA,MA10_,MA50_,EMA10_,EMA50_,RSI_,BB_upper_,BB_lower_,BB_middle_,ATR_,NVDA_Close,AMD_Close,INTC_Close,^GSPC_Close,^IXIC_Close,GDP,Interest_Rate,Close_diff_NVDA,Log_Close_NVDA,Log_Volume_NVDA,Lag_Close_1,Lag_Close_3,Lag_Close_7,Lag_Volume_1,Lag_Volume_3,Lag_Volume_7
2023-06-29,40.79972457885742,41.577299950801056,40.57784558840088,41.53532305058581,380514000.0,42.164879989624026,34.332528343200686,41.3978886681447,35.70497577328234,57.790086199814816,44.48409982713368,37.17539609876964,40.82974796295166,1.4939951579967408,40.79972457885742,111.23999786376952,32.25259780883789,4396.43994140625,13591.330078125,27453.815,5.08,-0.2948455810546875,3.7086753308691307,19.757033528281653,41.09457015991211,40.609825134277344,43.00152587890625,582639000.0,594322000.0,417737000.0
2023-06-30,42.27891540527344,42.52678117830855,41.47835379473084,41.65725697466532,501148000.0,42.12979850769043,34.61984924316406,41.55807534762265,35.96277732747807,62.61255228896376,44.62722929122501,37.28573915359921,40.95648422241211,1.5106424038149115,42.27891540527344,113.91000366210938,32.772010803222656,4450.3798828125,13787.919921875,27453.815,5.08,1.4791908264160156,3.7442885080068105,20.032412024606074,40.79972457885742,41.8531494140625,42.18596649169922,380514000.0,462175000.0,358140000.0
2023-07-01,42.38985443115234,42.87459038816099,42.17897103289796,42.493797772318985,198209000.0,42.10191345214844,34.925918159484866,41.70930790826441,36.214819566837846,62.954402730400936,44.74987112455285,37.47193521089636,41.11090316772461,1.4524264717754918,42.38985824584961,115.81999969482422,32.94841384887695,4455.58984375,13816.76953125,27967.697,5.12,0.11093902587889914,3.746909051321196,19.10483258750732,42.27891540527344,41.09457015991211,40.609825134277344,501148000.0,582639000.0,594322000.0
2023-07-02,42.38985443115234,42.87459038816099,42.17897103289796,42.493797772318985,198209000.0,42.10191345214844,34.925918159484866,41.70930790826441,36.214819566837846,62.954402730400936,44.74987112455285,37.47193521089636,41.11090316772461,1.4524264717754918,42.38985824584961,115.81999969482422,32.94841384887695,4455.58984375,13816.76953125,27967.697,5.12,0.0,3.746909051321196,19.10483258750732,42.38985443115234,40.79972457885742,40.609825134277344,198209000.0,380514000.0,594322000.0
2023-07-03,42.38985443115234,42.87459038816099,42.17897103289796,42.493797772318985,198209000.0,42.10191345214844,34.925918159484866,41.70930790826441,36.214819566837846,62.954402730400936,44.74987112455285,37.47193521089636,41.11090316772461,1.4524264717754918,42.38985824584961,115.81999969482422,32.94841384887695,4455.58984375,13816.76953125,27967.697,5.12,0.0,3.746909051321196,19.10483258750732,42.38985443115234,42.27891540527344,40.609825134277344,198209000.0,501148000.0,594322000.0
2023-07-04,42.29391860961914,43.15344630122736,42.0620429020202,42.11201486590424,323618000.0,41.95289611816406,35.22976856231689,41.815600763056175,36.45321560773123,62.42286371324367,44.82505621000005,37.71158433870601,41.26832027435303,1.426639109449183,42.29391479492188,113.9499969482422,31.86058616638184,4446.81982421875,13791.650390625,27967.697,5.12,-0.09593582153319602,3.744643307622499,19.59507436582908,42.38985443115234,42.38985443115234,41.8531494140625,198209000.0,198209000.0,462175000.0
2023-07-05,42.29391860961914,43.15344630122736,42.0620429020202,42.11201486590424,323618000.0,41.95289611816406,35.22976856231689,41.815600763056175,36.45321560773123,62.42286371324367,44.82505621000005,37.71158433870601,41.26832027435303,1.426639109449183,42.29391479492188,113.9499969482422,31.86058616638184,4446.81982421875,13791.650390625,27967.697,5.12,0.0,3.744643307622499,19.59507436582908,42.29391860961914,42.38985443115234,41.09457015991211,323618000.0,198209000.0,582639000.0
2023-07-06,42.08002853393555,42.15598728056081,41.32344159639819,41.82117097723614,303582000.0,41.85874786376953,35.53088012695312,41.863678539579695,36.67387493817061,61.18255115318926,44.79792075335921,38.08383126080095,41.44087600708008,1.394056102575738,42.08002471923828,113.4800033569336,31.331375122070312,4411.58984375,13679.0400390625,27967.697,5.12,-0.21389007568359375,3.7395732465170464,19.531162313190563,42.29391860961914,42.38985443115234,40.79972457885742,323618000.0,198209000.0,380514000.0
2023-07-07,42.47980880737305,43.19042323587049,42.156986987539184,42.298907804592,355881000.0,41.80657615661621,35.855996971130374,41.97570222463303,36.90155861931581,62.67534112941482,44.530260059136985,38.85401804755247,41.692139053344725,1.3737945739585382,42.47980880737305,113.16999816894533,31.213773727416992,4398.9501953125,13660.7197265625,27967.697,5.12,0.3997802734375,3.7490288761555006,19.690106963272825,42.08002853393555,42.29391860961914,42.27891540527344,303582000.0,323618000.0,501148000.0
2023-07-08,42.156986236572266,42.787642471608095,41.62627391492432,42.63372716743976,353908000.0,41.80367813110352,36.16036659240723,42.00866295407653,37.107653819992535,60.64714795242881,44.3069125098008,39.44416476070701,41.8755386352539,1.358621287010341,42.156982421875,113.58000183105467,32.08599853515625,4409.52978515625,13685.48046875,27967.697,5.12,-0.32282257080078125,3.7414004177257367,19.68454755031592,42.47980880737305,42.29391860961914,42.38985443115234,355881000.0,323618000.0,198209000.0
2023-07-09,42.156986236572266,42.787642471608095,41.62627391492432,42.63372716743976,353908000.0,41.80367813110352,36.16036659240723,42.00866295407653,37.107653819992535,60.64714795242881,44.3069125098008,39.44416476070701,41.8755386352539,1.358621287010341,42.156982421875,113.58000183105467,32.08599853515625,4409.52978515625,13685.48046875,27967.697,5.12,0.0,3.7414004177257367,19.68454755031592,42.156986236572266,42.08002853393555,42.38985443115234,353908000.0,303582000.0,198209000.0
2023-07-10,42.156986236572266,42.787642471608095,41.62627391492432,42.63372716743976,353908000.0,41.80367813110352,36.16036659240723,42.00866295407653,37.107653819992535,60.64714795242881,44.3069125098008,39.44416476070701,41.8755386352539,1.358621287010341,42.156982421875,113.58000183105467,32.08599853515625,4409.52978515625,13685.48046875,27967.697,5.12,0.0,3.7414004177257367,19.68454755031592,42.156986236572266,42.47980880737305,42.38985443115234,353908000.0,355881000.0,198209000.0
2023-07-11,42.381866455078125,42.73467453078964,42.044053399323744,42.45782520987243,298244000.0,41.9808822631836,36.46383731842041,42.076518136076814,37.31448568803511,61.57985164204418,44.02584926775657,40.0885302335862,42.05718975067138,1.3109069901857375,42.38186264038086,111.31999969482422,32.63481140136719,4439.259765625,13760.7001953125,27967.697,5.12,0.22488021850585938,3.7467205928113447,19.513422501388728,42.156986236572266,42.156986236572266,42.29391860961914,353908000.0,353908000.0,323618000.0
2023-07-12,43.87804412841797,43.91102706661548,42.75365801470833,43.00951883998821,481277000.0,42.18337173461914,36.78677841186524,42.40406831650248,37.57188013667758,67.15716141228606,44.00866649709392,40.5474717322762,42.27806911468506,1.3264965345679955,43.87804412841797,114.58000183105467,33.30122756958008,4472.16015625,13918.9599609375,27967.697,5.12,1.4961776733398438,3.781414061223505,19.991953545888606,42.381866455078125,42.156986236572266,42.29391860961914,298244000.0,353908000.0,323618000.0
2023-07-13,45.95191955566406,46.12982004252078,44.46772905127002,44.49371584363228,478204000.0,42.66910667419434,37.12799209594726,43.04913217816822,37.90050913350058,73.00652597389563,44.78892612030886,40.2624418301306,42.52568397521973,1.3925879188204822,45.95191955566406,115.91999816894533,33.19342041015625,4510.0400390625,14138.5703125,27967.697,5.12,2.0738754272460938,3.8275956228075847,19.985547977654477,43.87804412841797,42.156986236572266,42.08002853393555,481277000.0,353908000.0,303582000.0
2023-07-14,45.44419479370117,48.06176540126143,45.0354175393941,46.55758543157375,772075000.0,43.13355369567872,37.47304218292236,43.48459810826512,38.19633994370452,69.73212928394996,45.24240986735887,40.05602381794387,42.64921684265137,1.5092850576095422,45.44419097900391,115.94000244140624,32.4878044128418,4505.419921875,14113.7001953125,27967.697,5.12,-0.5077247619628906,3.816485085154355,20.464592253529336,45.95191955566406,42.381866455078125,42.47980880737305,478204000.0,298244000.0,355881000.0
2023-07-15,46.43564987182617,46.47063062366615,45.23730653549651,46.26374664142169,510488000.0,43.54922714233398,37.84607604980469,44.021152974367126,38.5194501369642,72.34090616756464,45.913132660159285,39.76589298986513,42.83951282501221,1.489573559792407,46.43564987182617,118.31999969482422,33.683433532714844,4522.7900390625,14244.9501953125,27967.697,5.12,0.991455078125,3.8380674804315604,20.05087768892641,45.44419479370117,43.87804412841797,42.156986236572266,772075000.0,481277000.0,353908000.0
2023-07-16,46.43564987182617,46.47063062366615,45.23730653549651,46.26374664142169,510488000.0,43.54922714233398,37.84607604980469,44.021152974367126,38.5194501369642,72.34090616756464,45.913132660159285,39.76589298986513,42.83951282501221,1.489573559792407,46.43564987182617,118.31999969482422,33.683433532714844,4522.7900390625,14244.9501953125,27967.697,5.12,0.0,3.8380674804315604,20.05087768892641,46.43564987182617,45.95191955566406,42.156986236572266,510488000.0,478204000.0,353908000.0
2023-07-17,46.43564987182617,46.47063062366615,45.23730653549651,46.26374664142169,510488000.0,43.54922714233398,37.84607604980469,44.021152974367126,38.5194501369642,72.34090616756464,45.913132660159285,39.76589298986513,42.83951282501221,1.489573559792407,46.43564987182617,118.31999969482422,33.683433532714844,4522.7900390625,14244.9501953125,27967.697,5.12,0.0,3.8380674804315604,20.05087768892641,46.43564987182617,45.44419479370117,42.156986236572266,510488000.0,772075000.0,353908000.0
2023-07-18,47.46809005737305,47.86987118113738,45.70905186855024,46.67552339505755,569164000.0,44.057050704956055,38.24455562591552,44.647868807640926,38.8703771926665,74.7787107657671,46.75313261937436,39.40583153773014,43.079482078552246,1.5375196849920307,47.46808624267578,117.93000030517578,33.81083679199219,4554.97998046875,14353.6396484375,27967.697,5.12,1.032440185546875,3.8600576970239175,20.159679175517834,46.43564987182617,46.43564987182617,42.381866455078125,510488000.0,510488000.0,298244000.0
2023-07-19,47.05131530761719,47.7919121599988,46.71649899256564,47.43810520447181,427502000.0,44.53279037475586,38.61235424041748,45.08485908036389,39.19119829521359,72.01921023826867,47.29805688290698,39.18762961001295,43.24284324645996,1.5045120765949682,47.05131149291992,116.43000030517578,33.771636962890625,4565.72021484375,14358.01953125,27967.697,5.12,-0.4167747497558594,3.851238821169167,19.87346952469272,47.46809005737305,46.43564987182617,43.87804412841797,569164000.0,510488000.0,481277000.0
2023-07-20,45.49516296386719,47.061309289375785,45.03741268358768,46.481623930021314,537865000.0,44.87430381774902,38.93961589813232,45.15945978645539,39.4384125959451,62.71351087769067,47.53646101253474,39.196590668983816,43.36652584075928,1.541610971537335,45.49516296386719,110.25,32.703407287597656,4534.8701171875,14063.3095703125,27967.697,5.12,-1.55615234375,3.8176060118193216,20.103118157269986,47.05131530761719,46.43564987182617,45.95191955566406,427502000.0,510488000.0,478204000.0
2023-07-21,44.28482437133789,45.84097793575254,44.07593876183976,45.763017562258014,963769000.0,45.05480537414551,39.25426330566406,45.00043516552494,39.628467959686,56.58899076527226,47.615651963579154,39.245729567182565,43.43069076538086,1.5575701288498671,44.28482055664063,110.9499969482422,33.340431213378906,4536.33984375,14032.8095703125,27967.697,5.12,-1.2103385925292969,3.7906420533812173,20.686362197303772,45.49516296386719,47.46809005737305,45.44419479370117,537865000.0,569164000.0,772075000.0
2023-07-22,44.5876579284668,45.08438839809802,44.01597143107396,44.70659248014653,382516000.0,45.29787254333496,39.568691444396975,44.9253847587871,39.82294599767741,57.70203449977006,47.72379174176933,39.37775893266914,43.55077533721924,1.5226306172908812,44.58766174316406,110.61000061035156,32.95821762084961,4554.64013671875,14058.8701171875,27967.697,5.12,0.30283355712890625,3.7974570926684605,19.76228104042137,44.28482437133789,47.05131530761719,46.43564987182617,963769000.0,427502000.0,510488000.0
2023-07-23,44.5876579284668,45.08438839809802,44.01597143107396,44.70659248014653,382516000.0,45.29787254333496,39.568691444396975,44.9253847587871,39.82294599767741,57.70203449977006,47.72379174176933,39.37775893266914,43.55077533721924,1.5226306172908812,44.58766174316406,110.61000061035156,32.95821762084961,4554.64013671875,14058.8701171875,27967.697,5.12,0.0,3.7974570926684605,19.76228104042137,44.5876579284668,45.49516296386719,46.43564987182617,382516000.0,537865000.0,510488000.0
2023-07-24,44.5876579284668,45.08438839809802,44.01597143107396,44.70659248014653,382516000.0,45.29787254333496,39.568691444396975,44.9253847587871,39.82294599767741,57.70203449977006,47.72379174176933,39.37775893266914,43.55077533721924,1.5226306172908812,44.58766174316406,110.61000061035156,32.95821762084961,4554.64013671875,14058.8701171875,27967.697,5.12,0.0,3.7974570926684605,19.76228104042137,44.5876579284668,44.28482437133789,46.43564987182617,382516000.0,963769000.0,510488000.0
2023-07-25,45.654075622558594,46.15779841353938,44.89848762347168,44.91647935712773,348081000.0,45.62509346008301,39.91058395385742,45.05787400674555,40.05161774767275,61.45038677373896,47.842116243052224,39.76385948021437,43.8029878616333,1.5260241792752889,45.654075622558594,113.0,33.418827056884766,4567.4599609375,14144.5595703125,27967.697,5.12,1.0664176940917969,3.8210928828489523,19.667945769275352,44.5876579284668,44.5876579284668,47.46809005737305,382516000.0,382516000.0,569164000.0
2023-07-26,45.42720031738281,46.02787414060496,44.60565021693435,45.995890105777626,364237000.0,45.78000907897949,40.25269577026367,45.12502424504323,40.26242490726923,60.2275715394198,47.97594364225471,39.98743717134392,43.98169040679932,1.5186098753035258,45.42719650268555,110.08999633789062,33.67363357543945,4566.75,14127.2802734375,27967.697,5.12,-0.22687530517578125,3.8161110515765557,19.713315312629184,45.654075622558594,44.5876579284668,47.05131530761719,348081000.0,382516000.0,427502000.0
2023-07-27,45.87495422363281,47.36913734530277,45.72503455251275,46.49361592124836,455976000.0,45.772312545776366,40.591510696411135,45.261375150241335,40.48252409614623,61.84142895852361,48.06457941826555,40.376839801705145,44.22070960998535,1.5488475290618422,45.87495422363281,111.0999984741211,33.859840393066406,4537.41015625,14050.1103515625,27967.697,5.12,0.44775390625,3.8259193085242704,19.937950734514622,45.42720031738281,44.5876579284668,45.49516296386719,364237000.0,382516000.0,537865000.0
2023-07-28,46.72449493408203,47.00134424016971,46.35569676531063,46.64253893821814,331194000.0,45.900342559814455,40.94211978912354,45.52739692912146,40.72730726626136,64.76296909094668,48.168997763030674,40.86489849246249,44.51694812774658,1.5186719924529175,46.724491119384766,112.95999908447266,36.09429550170898,4582.22998046875,14316.66015625,27967.697,5.12,0.8495407104492188,3.844268543953768,19.618214864369254,45.87495422363281,45.654075622558594,44.28482437133789,455976000.0,348081000.0,963769000.0
2023-07-29,46.7035026550293,47.10428482748887,46.4806247608356,46.728490538955285,251055000.0,45.927127838134766,41.2730216217041,45.741234333831976,40.961667869742456,64.63128823379209,48.35703682185472,41.11931815861404,44.73817749023438,1.454742569181514,46.7035026550293,114.4000015258789,35.05546951293945,4588.9599609375,14346.01953125,27967.697,5.12,-0.020992279052734375,3.8438191651819285,19.341182596597985,46.72449493408203,45.42720031738281,44.5876579284668,331194000.0,364237000.0,382516000.0
2023-07-30,46.7035026550293,47.10428482748887,46.4806247608356,46.728490538955285,251055000.0,45.927127838134766,41.2730216217041,45.741234333831976,40.961667869742456,64.63128823379209,48.35703682185472,41.11931815861404,44.73817749023438,1.454742569181514,46.7035026550293,114.4000015258789,35.05546951293945,4588.9599609375,14346.01953125,27967.697,5.12,0.0,3.8438191651819285,19.341182596597985,46.7035026550293,45.87495422363281,44.5876579284668,251055000.0,455976000.0,382516000.0
2023-07-31,46.7035026550293,47.10428482748887,46.4806247608356,46.728490538955285,251055000.0,45.927127838134766,41.2730216217041,45.741234333831976,40.961667869742456,64.63128823379209,48.35703682185472,41.11931815861404,44.73817749023438,1.454742569181514,46.7035026550293,114.4000015258789,35.05546951293945,4588.9599609375,14346.01953125,27967.697,5.12,0.0,3.8438191651819285,19.341182596597985,46.7035026550293,46.72449493408203,44.5876579284668,251055000.0,331194000.0,382516000.0
2023-08-01,46.48162460327149,46.87441172832599,46.00188696062389,46.434649363103794,237858000.0,45.82848129272461,41.56950534820557,45.87585074645734,41.178136761253405,63.16930816905474,48.46891323908276,41.4166187585979,44.94276599884033,1.4131555833615557,46.48162460327149,117.5999984741211,35.08486557006836,4576.72998046875,14283.91015625,27967.697,5.33,-0.2218780517578054,3.8390570646710223,19.287184414920617,46.7035026550293,46.7035026550293,45.654075622558594,251055000.0,251055000.0,348081000.0
2023-08-02,44.244850158691406,45.81499224934551,43.36333136219815,45.80599828780853,530142000.0,45.54783477783203,41.82952819824219,45.57930518504535,41.29840003174117,50.71481599214852,48.3704464814826,41.71017867110529,45.04031257629394,1.5349511303409689,44.244850158691406,109.3499984741211,33.703033447265625,4513.39013671875,13973.4501953125,27967.697,5.33,-2.2367744445800852,3.789738984086647,20.088655453153375,46.48162460327149,46.7035026550293,45.42720031738281,237858000.0,251055000.0,364237000.0
2023-08-03,44.4907112121582,45.09338284512455,43.77610117640396,43.77610117640396,324176000.0,45.44738960266113,42.09622707366943,45.38137900815677,41.42358870548302,51.83882352106141,48.2168954543091,42.10479796610105,45.16084671020508,1.5194033116537988,44.4907112121582,113.1500015258789,34.1734504699707,4501.89013671875,13959.7197265625,27967.697,5.33,0.24586105346679688,3.795280430578202,19.59679713614807,44.244850158691406,46.7035026550293,45.87495422363281,530142000.0,251055000.0,455976000.0
2023-08-04,44.65562438964844,45.61709754152498,44.36878221779862,44.96045829684696,362666000.0,45.48446960449219,42.37597789764404,45.24942362297344,41.55033520290127,52.61937920296384,48.08131835015857,42.45795662847912,45.269637489318846,1.5000398839446965,44.65562438964844,115.81999969482422,34.561946868896484,4478.02978515625,13909.240234375,27967.697,5.33,0.16491317749023438,3.798980265562973,19.708992858475067,44.4907112121582,46.48162460327149,46.72449493408203,324176000.0,237858000.0,331194000.0
2023-08-05,45.39221954345703,45.51515353063665,44.53868540861367,45.086386746173794,322154000.0,45.56492576599121,42.6734587097168,45.27538651760682,41.70099733390346,56.04598053445394,47.85341641832306,43.00938189100311,45.43139915466308,1.4626419009502885,45.39221954345703,116.80999755859376,34.65046691894531,4518.43994140625,13994.400390625,27967.697,5.33,0.7365951538085938,3.8153407146660308,19.59054025004797,44.65562438964844,44.244850158691406,46.7035026550293,362666000.0,530142000.0,251055000.0
2023-08-06,45.39221954345703,45.51515353063665,44.53868540861367,45.086386746173794,322154000.0,45.56492576599121,42.6734587097168,45.27538651760682,41.70099733390346,56.04598053445394,47.85341641832306,43.00938189100311,45.43139915466308,1.4626419009502885,45.39221954345703,116.80999755859376,34.65046691894531,4518.43994140625,13994.400390625,27967.697,5.33,0.0,3.8153407146660308,19.59054025004797,45.39221954345703,44.4907112121582,46.7035026550293,322154000.0,324176000.0,251055000.0
2023-08-07,45.39221954345703,45.51515353063665,44.53868540861367,45.086386746173794,322154000.0,45.56492576599121,42.6734587097168,45.27538651760682,41.70099733390346,56.04598053445394,47.85341641832306,43.00938189100311,45.43139915466308,1.4626419009502885,45.39221954345703,116.80999755859376,34.65046691894531,4518.43994140625,13994.400390625,27967.697,5.33,0.0,3.8153407146660308,19.59054025004797,45.39221954345703,44.65562438964844,46.7035026550293,322154000.0,362666000.0,251055000.0
2023-08-08,44.6396369934082,45.21732080653418,44.03196695287684,44.82853306928863,353843000.0,45.46348190307617,42.80714454650879,45.15979569502525,41.81623810486443,51.91488975064382,47.56434705552404,43.52422830763514,45.54428768157959,1.4553283787809956,44.63963317871094,113.2300033569336,34.44392013549805,4499.3798828125,13884.3203125,27967.697,5.33,-0.7525825500488281,3.798622186171896,19.684363869896725,45.39221954345703,45.39221954345703,46.48162460327149,322154000.0,322154000.0,237858000.0
2023-08-09,42.53078079223633,44.28782094053219,42.11100798733163,44.24983966259229,586449000.0,45.17383995056152,42.879345703125,44.68179298542727,41.84425938672215,42.4685207257497,47.7841869463166,43.16966208322442,45.47692451477051,1.5319927093021082,42.5307846069336,110.47000122070312,33.716094970703125,4467.7099609375,13722.01953125,27967.697,5.33,-2.108856201171875,3.750228067720028,20.189596265755128,44.6396369934082,45.39221954345703,44.244850158691406,353843000.0,322154000.0,530142000.0
2023-08-10,42.364871978759766,43.550225675456986,41.81217231360565,42.13699574373503,492705000.0,44.82283172607422,42.92494377136231,44.26053462057863,41.864675566802056,41.82375321099004,47.95964669619549,42.63549757565509,45.29757213592529,1.5467113273413386,42.364871978759766,110.2300033569336,34.109519958496094,4468.830078125,13737.990234375,27967.697,5.33,-0.1659088134765625,3.7463195277825254,20.01542117562588,42.53078079223633,45.39221954345703,44.4907112121582,586449000.0,322154000.0,324176000.0
2023-08-11,40.832706451416016,41.99507385757675,40.61682471129046,41.728217445224736,533085000.0,44.233652877807614,42.98540901184082,43.63729313527633,41.824206189728095,36.33710350909852,48.36194660953977,41.77204882808231,45.06699771881104,1.5610924659219076,40.832706451416016,107.56999969482422,34.316062927246094,4464.0498046875,13644.849609375,27967.697,5.33,-1.53216552734375,3.7094833889886054,20.094191444087055,42.364871978759766,44.6396369934082,44.65562438964844,492705000.0,353843000.0,362666000.0
2023-08-12,43.7291259765625,43.77610121709491,40.28900646052013,40.4639102150388,690286000.0,43.936215209960935,43.06510772705078,43.65399001551018,41.8989089264667,49.75580728603131,48.2129477838451,41.6503952642506,44.93167152404785,1.698664058111399,43.729122161865234,111.9800033569336,35.09306335449219,4489.72021484375,13788.330078125,27967.697,5.33,2.8964195251464844,3.7780143784096887,20.35261656243081,40.832706451416016,42.53078079223633,45.39221954345703,533085000.0,586449000.0,322154000.0
2023-08-13,43.7291259765625,43.77610121709491,40.28900646052013,40.4639102150388,690286000.0,43.936215209960935,43.06510772705078,43.65399001551018,41.8989089264667,49.75580728603131,48.2129477838451,41.6503952642506,44.93167152404785,1.698664058111399,43.729122161865234,111.9800033569336,35.09306335449219,4489.72021484375,13788.330078125,27967.697,5.33,0.0,3.7780143784096887,20.35261656243081,43.7291259765625,42.364871978759766,45.39221954345703,690286000.0,492705000.0,322154000.0
2023-08-14,43.7291259765625,43.77610121709491,40.28900646052013,40.4639102150388,690286000.0,43.936215209960935,43.06510772705078,43.65399001551018,41.8989089264667,49.75580728603131,48.2129477838451,41.6503952642506,44.93167152404785,1.698664058111399,43.729122161865234,111.9800033569336,35.09306335449219,4489.72021484375,13788.330078125,27967.697,5.33,0.0,3.7780143784096887,20.35261656243081,43.7291259765625,40.832706451416016,45.39221954345703,690286000.0,533085000.0,322154000.0
2023-08-15,43.9160270690918,45.24330550401963,43.68615300358398,44.53569157188623,676512000.0,43.67965545654297,43.15739875793457,43.70163311616138,41.97801159872651,50.481127821657424,47.84602977719357,41.662106972074014,44.75406837463379,1.6885560897059884,43.9160270690918,111.3499984741211,34.19803237915039,4437.85986328125,13631.0498046875,27967.697,5.33,0.18690109252929688,3.7822793347556596,20.332460743776995,43.7291259765625,43.7291259765625,44.6396369934082,690286000.0,690286000.0,353843000.0
2023-08-16,43.46227264404297,44.65062306232533,43.38231446466475,44.49570885554983,527451000.0,43.60139770507813,43.243732681274416,43.65811303032167,42.03621791422911,48.645109531951086,47.525834903330896,41.623397579579255,44.57461624145508,1.6585384117027449,43.46227264404297,107.19000244140624,32.97843170166016,4404.330078125,13474.6298828125,27967.697,5.33,-0.4537544250488281,3.771893266237018,20.0835665280046,43.9160270690918,43.7291259765625,42.53078079223633,676512000.0,690286000.0,586449000.0
2023-08-17,43.320350646972656,44.037957367966825,42.97753549055958,43.94600851428991,452395000.0,43.48436164855957,43.33756141662597,43.59670168789457,42.086576060611215,48.056384406730615,47.43362707860278,41.49812417261792,44.46587562561035,1.615815802110209,43.320350646972656,104.44000244140624,32.04405975341797,4370.35986328125,13316.9296875,27967.697,5.33,-0.1419219970703125,3.768622516443813,19.93006624997894,43.46227264404297,43.7291259765625,42.364871978759766,527451000.0,690286000.0,492705000.0
2023-08-18,43.27537536621094,43.55422246965972,41.63726968400494,42.611736188017545,583768000.0,43.34633674621582,43.45397796630859,43.53827872031572,42.13319564122297,47.858713271747376,47.427754595090825,41.40305175561718,44.415403175354,1.6373255866491068,43.27537536621094,105.4499969482422,32.211265563964844,4369.7099609375,13290.7802734375,27967.697,5.33,-0.04497528076171875,3.7675837749983327,20.185014201589762,43.320350646972656,43.9160270690918,40.832706451416016,452395000.0,676512000.0,533085000.0
2023-08-19,46.94137573242188,47.03932184051733,44.19787436247756,44.46972532960602,692573000.0,43.50125236511231,43.62302558898926,44.15702363160775,42.321751723230776,61.69105381995952,47.74074153001887,41.32543660108465,44.53308906555176,1.7892270786246272,46.94137573242188,108.22000122070312,32.5948486328125,4399.77001953125,13497.58984375,27967.697,5.33,3.6660003662109446,3.8488994983108635,20.355924205632434,43.27537536621094,43.46227264404297,43.7291259765625,583768000.0,527451000.0,690286000.0
2023-08-20,46.94137573242188,47.03932184051733,44.19787436247756,44.46972532960602,692573000.0,43.50125236511231,43.62302558898926,44.15702363160775,42.321751723230776,61.69105381995952,47.74074153001887,41.32543660108465,44.53308906555176,1.7892270786246272,46.94137573242188,108.22000122070312,32.5948486328125,4399.77001953125,13497.58984375,27967.697,5.33,0.0,3.8488994983108635,20.355924205632434,46.94137573242188,43.320350646972656,43.7291259765625,692573000.0,452395000.0,690286000.0
2023-08-21,46.94137573242188,47.03932184051733,44.19787436247756,44.46972532960602,692573000.0,43.50125236511231,43.62302558898926,44.15702363160775,42.321751723230776,61.69105381995952,47.74074153001887,41.32543660108465,44.53308906555176,1.7892270786246272,46.94137573242188,108.22000122070312,32.5948486328125,4399.77001953125,13497.58984375,27967.697,5.33,0.0,3.8488994983108635,20.355924205632434,46.94137573242188,43.27537536621094,43.7291259765625,692573000.0,583768000.0,690286000.0
2023-08-22,45.64308547973633,48.16071226728259,45.30826915115952,48.10873868337999,755293000.0,43.60159721374512,43.76091041564941,44.427216694903855,42.45200010583884,56.02287792161499,47.73942735823652,41.325651758584776,44.53253955841065,1.8651710813030875,45.64308547973633,105.66000366210938,32.348960876464844,4387.5498046875,13505.8701171875,27967.697,5.33,-1.298290252685554,3.8208521274356917,20.442616311400137,46.94137573242188,46.94137573242188,43.9160270690918,692573000.0,692573000.0,676512000.0
2023-08-23,47.090293884277344,47.17424768652079,45.18333397410903,45.8409759042986,779046000.0,44.05754852294922,43.91350715637207,44.911412547517216,42.633893979503085,60.391581650967424,47.99279483077365,41.2385936427371,44.615694236755374,1.8741526978108487,47.090293884277344,109.43000030517578,33.4210319519043,4436.009765625,13721.0302734375,27967.697,5.33,1.4472084045410156,3.852066905142282,20.47358065215582,45.64308547973633,46.94137573242188,43.46227264404297,755293000.0,692573000.0,527451000.0
2023-08-24,47.13726425170898,50.23857177595236,47.13326863032971,50.1885998204007,1156044000.0,44.53478775024414,44.03625999450684,45.31611285737026,42.81049673527587,60.52863369367218,48.19212584707982,41.16549362923854,44.67880973815918,1.965161640229718,47.13726425170898,101.8000030517578,32.05389404296875,4376.31005859375,13463.9697265625,27967.697,5.33,0.04697036743163352,3.853063861282316,20.868269668755982,47.090293884277344,46.94137573242188,43.320350646972656,779046000.0,692573000.0,452395000.0
2023-08-25,45.992897033691406,47.77892090852691,44.99943600337311,46.9863542513935,925341000.0,45.05080680847168,44.0966471862793,45.439164525792286,42.93529674697844,55.49078611142094,48.08409521328633,41.20036447299296,44.642229843139646,2.023327587724296,45.99289321899414,102.25,32.70304107666016,4405.7099609375,13590.650390625,27967.697,5.33,-1.144367218017571,3.8284869722552304,20.64567287619113,47.13726425170898,45.64308547973633,43.27537536621094,1156044000.0,755293000.0,583768000.0
2023-08-26,46.80944442749024,46.9543657684175,44.863508175320256,46.45663639493685,685192000.0,45.358838653564455,44.18024147033692,45.68830632610101,43.08722410699851,58.16632254262532,48.10236696851415,41.19268689501125,44.6475269317627,2.028151159536649,46.80944442749024,102.61000061035156,33.066951751708984,4433.31005859375,13705.1298828125,27967.697,5.33,0.8165473937988352,3.8460849865701134,20.345209648922847,45.992897033691406,47.090293884277344,46.94137573242188,925341000.0,779046000.0,692573000.0
